#file                                                                                                   all_Lsol_one_Rsol       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7750_g+3.0_m-0.50_a+0.50_c+0.50_v2_r500_resam.txt     3.2291301465466598      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7750_g+3.0_m-0.50_a-0.25_c-0.50_v4_r500_resam.txt     3.199024385121915       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7750_g+3.5_m-0.50_a+0.25_c-0.25_v1_r500_resam.txt     3.266862875499741       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7750_g+4.0_m-0.50_a+0.25_c-0.50_v2_r500_resam.txt     3.246932066470524       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7750_g+4.5_m-0.50_a+0.50_c+0.25_v4_r500_resam.txt     3.188263103578273       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7750_g+5.0_m-0.50_a+0.00_c+0.25_v0_r500_resam.txt     3.2938806760577997      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7750_g+5.0_m-0.50_a-0.25_c+0.25_v1_r500_resam.txt     3.284356751622871       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8000_g+2.5_m-0.50_a+0.00_c+0.50_v1_r500_resam.txt     3.7051769178574285      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8000_g+3.0_m-0.50_a+0.50_c-0.25_v0_r500_resam.txt     3.7198772229244472      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8000_g+3.5_m-0.50_a+0.50_c-0.25_v2_r500_resam.txt     3.6831920074880684      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8000_g+3.5_m-0.50_a-0.25_c+0.00_v4_r500_resam.txt     3.640695568045081       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8000_g+4.0_m-0.50_a+0.00_c+0.00_v1_r500_resam.txt     3.7181455982361324      
